operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,372704,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,373824,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,377120,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,378240,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,381536,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,382656,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,385952,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,387072,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,390368,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,391488,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,394784,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,395904,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,399200,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,400320,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,403616,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,404736,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,408032,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,409152,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,412448,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,413568,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,416864,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,417984,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,421280,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,422400,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,425696,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,426816,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,430112,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,431232,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,434528,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,435648,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,438944,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,440064,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,443360,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,444480,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,447776,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,448896,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,452192,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,453312,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,456608,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,457728,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,461024,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,462144,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,465440,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,466560,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,469856,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,470976,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,474272,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,475392,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,478688,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,479808,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,483104,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,484224,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,487520,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,488640,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,491936,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,493056,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,496352,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,497472,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,500768,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,501888,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,505184,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,506304,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,509600,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,510720,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,514016,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,515136,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,518432,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,519552,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,522848,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,523968,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,527264,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,528384,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,531680,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,532800,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,536096,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,537216,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,540512,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,541632,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,544928,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,546048,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,549344,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,550464,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,553760,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,554880,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,558176,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,559296,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,562592,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,563712,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
