operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,46997,145,145,145,100,100.000,1.3961605584642234
q projection,-1,47142,145,145,145,100,100.000,1.3961605584642234
q projection,-1,47287,145,145,145,100,100.000,1.3961605584642234
q projection,-1,47432,145,145,145,100,100.000,1.3961605584642234
q projection,-1,47577,145,145,145,100,100.000,1.3961605584642234
q projection,-1,47722,145,145,145,100,100.000,1.3961605584642234
q projection,-1,47867,145,145,145,100,100.000,1.3961605584642234
q projection,-1,48012,145,145,145,100,100.000,1.3961605584642234
q projection,-1,48157,145,145,145,100,100.000,1.3961605584642234
q projection,-1,48302,145,145,145,100,100.000,1.3961605584642234
q projection,-1,48447,145,145,145,100,100.000,1.3961605584642234
q projection,-1,48592,145,145,145,100,100.000,1.3961605584642234
q projection,-1,48737,145,145,145,100,100.000,1.3961605584642234
q projection,-1,48882,145,145,145,100,100.000,1.3961605584642234
q projection,-1,49027,145,145,145,100,100.000,1.3961605584642234
q projection,-1,49172,145,145,145,100,100.000,1.3961605584642234
q projection,-1,49317,145,145,145,100,100.000,1.3961605584642234
q projection,-1,49462,145,145,145,100,100.000,1.3961605584642234
q projection,-1,49607,145,145,145,100,100.000,1.3961605584642234
q projection,-1,49752,145,145,145,100,100.000,1.3961605584642234
q projection,-1,49897,145,145,145,100,100.000,1.3961605584642234
q projection,-1,50042,145,145,145,100,100.000,1.3961605584642234
q projection,-1,50187,145,145,145,100,100.000,1.3961605584642234
q projection,-1,50332,145,145,145,100,100.000,1.3961605584642234
q projection,-1,50477,145,145,145,100,100.000,1.3961605584642234
q projection,-1,50622,145,145,145,100,100.000,1.3961605584642234
q projection,-1,50767,145,145,145,100,100.000,1.3961605584642234
q projection,-1,50912,145,145,145,100,100.000,1.3961605584642234
q projection,-1,51057,145,145,145,100,100.000,1.3961605584642234
q projection,-1,51202,145,145,145,100,100.000,1.3961605584642234
q projection,-1,51347,145,145,145,100,100.000,1.3961605584642234
q projection,-1,51492,145,145,145,100,100.000,1.3961605584642234
q projection,-1,51637,145,145,145,100,100.000,1.3961605584642234
q projection,-1,51782,145,145,145,100,100.000,1.3961605584642234
