operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,360293,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,361297,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,362301,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,363305,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,364309,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,365313,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,366317,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,367321,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,368325,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,369329,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,370333,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,371337,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,372341,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,373345,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,374349,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,375353,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,376357,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,377361,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,378365,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,379369,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,380373,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,381377,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,382381,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,383385,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,384389,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,385393,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,386397,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,387401,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,388405,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,389409,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,390413,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,391417,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,392421,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,393425,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,394429,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,395433,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,396437,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,397441,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,398445,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,399449,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,400453,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,401457,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,402461,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,403465,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,404469,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,405473,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,406477,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,407481,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,408485,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,409489,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,410493,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,411497,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,412501,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,413505,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,414509,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,415513,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,416517,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,417521,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,418525,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,419529,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,420533,1004,27.306666666666615,1004,100,100.000,3.188775510204082
